探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.04,234689,6519138.89,1154,15313,0,0,3393,15318,195,0,0,37,195,24.06,E3
8,0.02,119727,5701285.71,396,17179,0,0,4154,17192,178,0,0,46,178,-23.47,G6
8,0.06,344257,6259218.18,322,22388,0,0,5252,22406,214,0,0,53,214,19.39,D7
8,0.05,352010,6769423.08,735,29009,0,0,7729,29042,255,0,0,59,255,-22.96,B3
8,0.08,543151,6789387.50,1155,30756,0,0,7941,30784,291,0,0,63,291,20.90,F2
8,0.03,221377,6708393.94,656,35243,0,0,9661,35292,304,0,0,70,304,-20.44,D3
8,0.07,491424,6552320.00,1268,38351,0,0,10848,38392,348,0,0,77,348,17.09,C3
8,0.06,382158,6477254.24,2012,41153,0,0,11668,41212,373,0,0,86,373,-18.54,B2
8,0.10,657923,6645686.87,2289,46215,0,0,13430,46276,432,0,0,99,432,16.37,B4
8,0.19,1308918,6962329.79,2810,60432,0,0,21562,60555,489,0,0,110,489,-18.09,G2
8,0.16,1072122,6872576.92,1732,60149,0,0,19809,60261,506,0,0,122,506,16.56,H8

E6F4G3D6C7F5E3F2C3E7
8,0.02,114958,6762235.29,714,2031,0,0,429,2031,23,0,0,13,23,-9.42,F6
8,0.04,260785,7244027.78,819,3551,0,0,707,3551,42,0,0,14,42,4.62,D3
8,0.04,282400,6887804.88,1501,7408,0,0,2639,7409,112,0,0,24,112,-9.11,F8
8,0.07,479086,6653972.22,1120,10576,0,0,3329,10582,132,0,0,27,132,4.46,G5
8,0.01,85281,6560076.92,95,9739,0,0,3092,9743,115,0,0,35,115,-6.63,G4
8,0.03,191189,6592724.14,125,14017,0,0,3979,14026,137,0,0,38,137,3.09,G6
8,0.02,139182,6627714.29,192,13441,0,0,3605,13449,124,0,0,46,124,-6.90,H6
8,0.04,318007,7066822.22,271,19394,0,0,4838,19404,150,0,0,52,150,3.11,H3
8,0.02,145372,6057166.67,969,17416,0,0,4591,17427,166,0,0,58,166,-5.49,E2
8,0.06,388533,6938089.29,243,25770,0,0,6548,25786,161,0,0,69,161,2.43,F3
8,0.02,142339,6469954.55,397,21533,0,0,5570,21552,187,0,0,69,187,-5.43,F1
8,0.05,363372,6856075.47,633,32364,0,0,9031,32397,205,0,0,91,205,3.08,B3
8,0.03,179742,6419357.14,231,25942,0,0,7906,25965,194,0,0,85,194,-5.53,C2
8,0.04,239724,6849257.14,307,36903,0,0,10141,36945,221,0,0,102,221,2.08,D2
8,0.03,183514,6554071.43,384,30096,0,0,8902,30126,213,0,0,97,213,-5.83,C1
8,0.05,335713,6456019.23,1096,43995,0,0,13040,44059,275,0,0,120,275,2.57,D7

E6F6D3E3G6G7F5G5H7F4
8,0.03,188006,6714500.00,869,3909,0,0,1900,3911,74,0,0,18,74,16.65,F3
8,0.02,132203,6958052.63,405,2515,0,0,400,2515,26,0,0,11,26,-15.08,H6
8,0.01,48565,6937857.14,359,5527,0,0,2303,5530,101,0,0,31,101,19.88,H5
8,0.02,115057,6768058.82,566,5370,0,0,1279,5370,89,0,0,23,89,-18.13,G4
8,0.01,70728,6429818.18,530,7557,0,0,2905,7560,133,0,0,43,133,22.53,G3
8,0.02,142693,6486045.45,317,8602,0,0,1951,8606,112,0,0,35,112,-17.07,D6
8,0.02,111789,6210500.00,494,11004,0,0,3647,11024,165,0,0,59,165,18.49,H8
8,0.02,123140,6157000.00,450,11943,0,0,3174,11953,159,0,0,51,159,-16.00,E7
8,0.01,68028,6184363.64,237,13181,0,0,3988,13203,180,0,0,71,180,21.16,F7
8,0.01,43065,5383125.00,208,13187,0,0,3492,13199,171,0,0,62,171,-17.61,D7
8,0.01,43719,6245571.43,268,14704,0,0,4250,14728,196,0,0,83,196,18.19,H4
8,0.02,159357,6639875.00,668,17337,0,0,4573,17356,218,0,0,77,218,-14.31,C5
8,0.01,57503,5750300.00,292,16501,0,0,4649,16527,213,0,0,93,213,19.47,E8
8,0.01,90360,6454285.71,359,19833,0,0,5132,19855,246,0,0,88,246,-11.67,C2
8,0.01,96680,6905714.29,399,19476,0,0,5219,19505,242,0,0,105,242,18.69,C7
8,0.01,92540,6610000.00,538,22275,0,0,5919,22300,286,0,0,103,286,-11.70,E2

F5F6D3C5B5F4G4F3G7C2
8,0.03,176410,7056400.00,1231,3632,0,0,1006,3632,74,0,0,13,74,-34.77,E6
8,0.06,390666,7103018.18,1898,5577,0,0,2435,5577,108,0,0,15,108,31.59,C4
8,0.04,267829,7238621.62,642,9173,0,0,3662,9173,107,0,0,29,107,-31.35,G3
8,0.05,313775,6821195.65,313,9867,0,0,3306,9870,126,0,0,26,126,29.16,D6
8,0.05,375620,7087169.81,767,16903,0,0,6520,16906,153,0,0,41,153,-29.80,C3
8,0.08,574634,6923301.20,192,17739,0,0,5765,17747,133,0,0,42,133,27.32,E7
8,0.07,502439,7177700.00,987,26981,0,0,7804,27002,177,0,0,55,177,-27.53,D2
8,0.09,644327,7003554.35,343,25145,0,0,6768,25159,145,0,0,53,145,23.64,B3
8,0.05,348882,6977640.00,168,33428,0,0,8772,33462,182,0,0,66,182,-26.72,E3
8,0.08,560119,6668083.33,207,31596,0,0,7795,31613,154,0,0,66,154,22.75,B4
