探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.54,3193837,5914512.96,286,161947,28611,0,74,12,343,50,0,0,0,4.99,A6
12,0.71,4024853,5652883.43,1509,271036,44746,0,283,47,258,49,0,0,0,-4.57,F4
12,0.39,2191197,5676676.17,2108,201425,38005,0,150,19,493,69,0,0,0,5.17,F8
12,0.69,3819431,5559579.33,1948,353793,66687,0,621,95,487,68,0,0,0,-4.87,A7
12,0.30,1640877,5397621.71,2126,238671,51235,0,290,28,764,87,0,0,0,6.09,B8
12,0.11,554923,4999306.31,1719,370635,72754,0,740,108,674,90,0,0,0,-3.88,H2
12,0.11,509203,4803801.89,176,257003,56800,0,366,34,794,107,0,0,0,8.44,F3
12,0.08,379022,4737775.00,134,386633,77191,0,825,120,698,106,0,0,0,-8.49,G5
12,0.13,596817,4521340.91,317,285651,65574,0,516,54,881,138,0,0,0,7.23,H5
12,0.03,126157,3942406.25,372,394415,80482,0,889,129,742,129,0,0,0,-5.22,H3
12,0.03,112858,3891655.17,27,293304,69043,0,583,55,887,154,0,0,0,10.22,H4
12,0.01,29595,3288333.33,150,396655,81817,0,927,134,793,145,0,0,0,-7.21,H6
12,0.01,34022,3402200.00,57,296317,70696,0,609,60,915,172,0,0,0,14.15,H8
12,0.01,30216,3021600.00,50,400009,83148,0,958,138,813,168,0,0,0,-14.79,G6

