探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.74,5845452,7931413.84,3307,56083,11174,0,131,137,217,29,0,0,2,-0.76,F6
12,1.13,8942768,7927985.82,2730,83265,7168,0,143,333,146,29,0,0,0,-3.93,D3
12,1.45,11233548,7752621.12,152,150895,26178,0,638,2114,222,47,0,0,2,-0.11,C3
12,1.61,12827016,7942424.77,733,178151,22853,0,725,3381,188,46,0,0,1,-3.32,F4
12,2.55,19658516,7706199.92,1972,294122,51651,0,3709,14159,356,68,0,0,2,0.21,C6
12,1.75,13635160,7813845.27,2844,286749,40982,0,3448,12742,434,78,0,0,5,-2.09,B4
12,1.61,12375419,7662798.14,1812,389566,68678,0,7275,32376,455,88,0,0,3,0.26,A4
12,1.36,10733484,7892267.65,677,373669,58755,0,7383,28001,458,94,0,2,5,-2.89,C7
12,2.35,18097005,7717272.92,6880,530145,96995,0,18005,80717,922,125,0,7,20,0.09,A5
12,1.42,10998047,7728775.12,4573,448724,78984,0,14582,48220,798,135,0,7,19,-2.36,A3
12,1.01,7728838,7652314.85,383,583970,107729,0,22745,110662,947,144,0,12,23,0.44,A2
12,1.20,9470283,7872221.95,1106,509828,91701,0,19459,71214,856,166,0,9,22,0.61,D2
12,1.86,14269318,7651108.85,157,678355,127612,0,33229,183856,953,158,0,16,23,-0.84,C8
12,1.19,9358688,7877683.50,2371,569911,112157,0,28862,101968,1075,200,0,12,47,2.36,F7
12,1.55,11764392,7585036.75,4794,747406,142587,0,43009,262229,1303,175,0,30,57,-0.35,D7
12,0.61,4756194,7746244.30,5170,597678,119497,0,32759,119154,1338,229,0,18,82,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.29,10377380,8063232.32,6309,60580,13511,0,238,122,405,26,0,2,2,-26.33,F5
12,3.31,25740063,7771758.15,6281,143240,20444,0,928,1647,433,38,0,0,5,25.89,G4
12,1.31,10366812,7931761.29,4549,128199,30162,0,1165,1140,663,49,0,3,9,-24.57,D3
12,4.40,33597721,7634110.66,5417,328980,62982,0,8334,19069,903,63,0,0,36,24.85,D2
12,0.95,7532848,7937669.13,246,187799,39755,0,2110,3628,683,66,0,4,9,-26.39,H3
12,1.19,8947505,7493722.78,1646,385870,75869,0,12005,30580,1072,82,0,10,47,25.59,G3
12,0.42,3266941,7834390.89,2657,213989,47004,0,3259,5310,845,99,0,6,18,-23.88,F1
12,0.81,6024918,7484370.19,416,427183,82741,0,14355,41355,1094,102,0,12,53,24.93,E1
12,0.68,5379991,7900133.63,3034,254942,59484,0,5849,8881,1036,128,0,9,33,-25.86,E2
12,0.79,5915535,7478552.47,2867,471135,87594,0,16428,55635,1216,123,0,15,75,27.65,G5
12,0.33,2595795,7818659.64,3754,274475,65398,0,7264,11040,1218,148,0,13,54,-25.34,D1
12,0.86,6359276,7429060.75,2351,506999,96282,0,20093,69550,1333,135,0,21,99,26.67,D6
12,0.97,7590981,7841922.52,4798,333618,78805,0,10852,19632,1470,162,0,23,95,-28.92,C6
12,1.40,10436274,7481200.00,2025,564631,112140,0,27698,97896,1454,167,0,28,125,27.64,C5
12,0.65,5131284,7882156.68,2046,374995,91217,0,14693,27574,1586,181,0,25,121,-27.33,B5
12,1.11,8275308,7428463.20,833,614312,124004,0,33785,129633,1503,182,0,31,134,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.46,3433967,7416775.38,546,70252,10022,0,204,199,58,18,0,0,0,25.78,E6
12,0.29,2263014,7857687.50,808,39214,6584,0,53,41,70,22,0,0,0,-26.64,F8
12,0.70,5183354,7362718.75,100,169122,41561,0,1703,2951,71,35,0,0,0,27.18,C8
12,0.09,701105,7538763.44,41,53623,9903,0,110,114,73,39,0,0,0,-24.25,E8
12,0.29,2044467,7001599.32,657,215181,55507,0,3037,5825,181,63,0,0,1,28.44,A2
12,0.10,739706,7548020.41,467,70811,13730,0,291,232,170,58,0,0,1,-27.45,A6
12,0.09,622578,6767152.17,410,230732,61734,0,4176,7040,287,83,0,1,2,26.02,A8
12,0.05,378029,7132622.64,16,79966,15929,0,402,337,172,70,0,5,1,-26.97,B7
12,0.16,1091404,6737061.73,255,258922,69661,0,5798,9698,351,101,0,11,6,27.50,G8
12,0.08,545926,6999051.28,92,96220,20347,0,737,545,197,96,0,6,1,-27.15,G7
12,0.08,518509,6323280.49,385,275865,72606,0,6464,11570,436,126,0,11,9,25.74,C1
12,0.02,144775,6580681.82,133,101069,21707,0,861,621,253,117,0,6,1,-27.00,B2
12,0.06,388410,6473500.00,245,289407,77102,0,7614,13181,549,158,0,12,11,25.76,E2
12,0.04,255306,6718578.95,410,111634,24871,0,1179,815,370,144,0,8,2,-26.45,F2
12,0.04,277896,6175466.67,308,302278,80032,0,8382,14899,694,181,0,13,16,25.03,H8
12,0.01,70933,5911083.33,63,115373,26062,0,1293,895,400,165,0,12,2,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,0.83,6398504,7672067.15,4034,78918,13836,0,280,311,410,49,0,1,3,4.93,D3
12,1.25,9353976,7453367.33,2152,137159,18578,0,796,1483,202,37,0,3,0,-5.64,B3
12,0.27,1969272,7293600.00,199,111709,20972,0,557,880,419,67,0,2,3,4.99,A6
12,0.44,3194259,7309517.16,410,192930,29637,0,1842,4047,237,59,0,4,1,-4.57,F4
12,0.20,1396844,6847274.51,1208,137031,28066,0,1162,1515,601,94,0,3,9,5.17,F8
12,0.27,1885541,7115249.06,1285,230470,42027,0,3710,6800,448,77,0,4,2,-4.87,A7
12,0.13,877118,7016944.00,710,155092,35510,0,2000,2120,761,112,0,3,23,6.09,B8
12,0.06,426204,6874258.06,564,241097,45566,0,4448,7733,535,111,0,5,4,-3.88,H2
12,0.07,444541,6735469.70,105,167939,39048,0,2477,2655,787,126,0,7,29,8.44,F3
12,0.04,280682,6379136.36,160,250121,48120,0,5011,8632,580,127,0,6,4,-8.49,G5
12,0.08,546177,6580445.78,347,188902,45201,0,3374,3698,907,158,0,10,37,7.23,H5
12,0.03,185246,6387793.10,224,258216,50311,0,5503,9385,634,152,0,10,5,-5.22,H3
12,0.02,104010,6118235.29,27,193769,47520,0,3778,3979,916,170,0,15,37,10.22,H4
12,0.01,41098,5871142.86,149,260199,51397,0,5794,9588,711,162,0,17,8,-7.21,H6
12,0.01,29623,4937166.67,30,195515,48567,0,3973,4099,936,186,0,19,38,14.15,H8
12,0.01,43523,5440375.00,59,263100,52428,0,6063,9875,746,183,0,21,10,-14.79,G6

