探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.86,6579985,7624548.09,6716,61956,12094,0,178,161,157,30,0,0,0,-0.76,F6
12,1.31,10215717,7792308.92,6832,93761,9242,0,255,465,120,27,0,1,1,-3.93,D3
12,1.60,12370161,7707265.42,6874,163773,29803,0,903,2693,162,47,0,1,0,-0.11,C3
12,1.82,14302875,7841488.49,6020,197227,27564,0,1109,4372,151,44,0,1,1,-3.32,F4
12,2.69,20925915,7779150.56,12158,310340,57163,0,4885,16426,192,66,0,2,0,0.21,C6
12,1.99,15532865,7809384.11,10008,313866,45442,0,4560,16195,370,86,0,1,2,-2.09,B4
12,1.91,14533935,7629362.20,9565,418737,77151,0,9672,39960,244,85,0,2,0,0.26,A4
12,1.87,14406216,7695628.21,9360,420946,67073,0,9773,39398,387,105,0,2,2,-2.89,C7
12,2.73,20923311,7675462.58,22724,562502,109363,0,22984,98378,677,121,0,4,6,0.09,A5
12,1.95,15041804,7729601.23,15809,514030,89191,0,18955,72805,814,132,0,7,13,-2.36,A3
12,1.52,11612414,7654854.32,7779,630954,124093,0,30025,144043,702,140,0,7,6,0.44,A2
12,1.50,11888824,7920602.27,9423,577864,103339,0,25236,106172,888,159,0,10,19,0.61,D2
12,1.94,14921975,7699677.50,10025,716989,146455,0,42694,226634,709,157,0,8,6,-0.84,C8
12,1.52,11999991,7915561.35,15904,641500,125026,0,36783,150562,1043,187,0,21,32,2.36,F7
12,2.24,17159552,7657095.94,17147,796291,165678,0,56505,338854,1063,186,0,10,31,-0.35,D7
12,0.75,5781878,7719463.28,8807,670373,131334,0,40565,175289,1234,205,0,24,61,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.42,11440563,8079493.64,8648,63550,10981,0,194,139,264,24,0,0,0,-26.33,F5
12,3.82,29891066,7831036.42,16856,163498,28082,0,1468,2420,443,32,0,0,2,25.89,G4
12,1.53,12114142,7917739.87,11760,137393,29769,0,1250,1488,508,46,0,2,1,-24.57,D3
12,4.80,35088875,7310182.29,16474,328243,61349,0,6490,19253,631,48,0,2,10,24.85,D2
12,1.43,11521992,8068621.85,8323,214974,41799,0,2515,5427,531,64,0,3,2,-26.39,H3
12,3.02,23052072,7645795.02,13182,421425,88661,0,14501,40576,954,73,0,6,36,25.59,G3
12,0.46,3629476,7890165.22,6169,241895,49334,0,3958,7626,666,92,0,5,9,-23.88,F1
12,1.16,8744165,7544577.22,4134,472673,96892,0,17592,57286,995,90,0,7,38,24.93,E1
12,0.93,7348745,7918906.25,12566,294837,66044,0,7927,13458,867,111,0,6,27,-25.86,E2
12,1.01,7440287,7388567.03,4060,521054,103196,0,20581,77141,1069,109,0,10,49,27.65,G5
12,0.31,2436029,7858158.06,5701,313305,71532,0,9409,16066,995,130,0,14,37,-25.34,D1
12,0.94,6980969,7458300.21,5017,558531,112551,0,25019,95839,1134,121,0,16,65,26.67,D6
12,0.94,7470474,7955776.36,14808,370690,85568,0,13598,26618,1201,143,0,24,61,-28.92,C6
12,1.44,10687164,7437135.70,8682,612314,129443,0,33828,129281,1275,152,0,24,77,27.64,C5
12,0.76,5976688,7864063.16,12753,415569,99824,0,18617,37600,1383,158,0,33,94,-27.33,B5
12,1.36,10068180,7392202.64,5856,665581,142503,0,41173,172069,1318,169,0,26,83,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.54,3982340,7443626.17,3878,73955,11507,0,299,208,66,18,0,0,0,25.78,E6
12,0.33,2562562,7884806.15,6750,41183,6832,0,71,32,67,23,0,0,0,-26.64,F8
12,0.84,6193337,7355507.13,3330,179875,45467,0,2131,3471,79,35,0,0,0,27.18,C8
12,0.12,877829,7567491.38,2006,57264,10720,0,142,104,70,40,0,0,0,-24.25,E8
12,0.38,2683532,7099291.01,2556,232851,61213,0,3794,7270,175,63,0,0,1,28.44,A2
12,0.12,880907,7594025.86,2755,76173,14683,0,362,246,146,59,0,0,0,-27.45,A6
12,0.10,714208,6867384.62,1658,248620,67570,0,5103,8762,264,75,0,5,1,26.02,A8
12,0.07,472670,7161666.67,1404,86665,16979,0,529,374,148,71,0,5,0,-26.97,B7
12,0.19,1288475,6781447.37,2617,278789,76000,0,7025,12019,305,103,0,5,1,27.50,G8
12,0.08,555897,6862925.93,2797,101186,22046,0,928,568,178,98,0,5,0,-27.15,G7
12,0.10,681478,6616291.26,2470,298726,78656,0,7722,14570,417,127,0,5,3,25.74,C1
12,0.03,204874,6608838.71,1481,107362,23579,0,1087,678,233,118,0,5,0,-27.00,B2
12,0.08,516196,6372790.12,2863,314061,83222,0,8972,16739,551,150,0,7,12,25.76,E2
12,0.05,313058,6522041.67,3408,118811,27000,0,1430,947,354,143,0,9,1,-26.45,F2
12,0.05,315259,6062673.08,1791,326144,86734,0,9996,18635,682,171,0,10,23,25.03,H8
12,0.01,79673,6128692.31,1027,122532,28202,0,1565,1033,388,166,0,11,1,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,1.01,7638571,7593012.92,13566,88012,14960,0,352,358,410,43,0,0,2,4.93,D3
