探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,ハッシュ衝突数,推定CPUスコア,着手位置
C4E3F5G6G5G4H5C6D3C3F3G3G2H1F7
E6F4E3D6C4D2F5B4D3F7C6C3D7D8G8
8,0.01,103903,8658583.33,5283,3084,691,13,0,27660,-5.20,F3
8,0.04,306278,8507722.22,11979,4874,586,13,1,30276,6.92,E2
10,0.14,1231071,8669514.08,31278,43332,8872,83,9,436663,-3.72,F6
10,0.16,1357928,8280048.78,55543,22321,4217,33,1,118789,8.29,E7
12,1.39,12318450,8862194.24,161602,445031,84344,5891,1089,4868048,-6.24,F3
12,3.33,27876895,8371439.94,861928,444236,52080,5898,662,2923332,6.56,C5

E6F6D3C3C4D6F7E7C2B3B5E3E2C5C6
8,0.08,704215,8694012.35,22840,7260,1580,14,0,74909,2.90,B4
8,0.08,734535,8744464.29,17103,13694,2227,17,0,178705,-3.61,D7
10,0.81,6846126,8462454.88,156362,87742,23122,239,66,870357,1.86,B4
10,0.70,6047133,8577493.62,86718,135464,28713,543,84,1670141,-5.31,D7
12,6.80,55898107,8215477.22,1326389,869223,190301,22049,3923,7426460,3.87,B4
12,5.68,48634094,8568374.56,375375,1402707,239353,57238,8815,15609817,-5.15,D7

F5F6C4E3F2B4B3D6D3B2E6D2G7F3C6
8,0.06,528819,8669163.93,15363,6718,1322,15,0,85249,1.05,F4
8,0.11,920780,8686603.77,27801,8517,2925,15,0,128572,0.64,C3
10,0.61,5276884,8580299.19,96550,81286,16061,187,25,1019366,-0.52,F4
10,1.01,8729138,8600135.96,115102,103163,35925,339,113,1546225,-0.15,C3
12,5.77,48409068,8389786.48,622956,872814,156533,22297,3173,10334856,-0.07,F4
12,9.03,77505084,8582115.38,693459,1042229,291091,31791,9601,14763033,1.68,C3

E6F4E3F6D3C5B6D6D7E2G7C7E7A5F1
8,0.07,627766,8599534.25,18334,10319,3305,13,0,116201,19.91,B5
8,0.03,265328,8844266.67,9089,7272,841,15,0,66549,-15.57,F5
10,0.81,6768960,8367070.46,89596,123687,39058,496,153,1359552,17.12,C6
10,0.55,4788933,8707150.91,81040,111645,22740,395,74,1234311,-16.44,B5
12,7.63,62320599,8163557.64,421112,1280683,311743,47786,11028,13193623,17.36,C6
12,5.80,49713980,8574332.53,356637,1317166,209225,50780,7439,14220056,-15.05,B5

D3C3E6F4G3D6B3F5G6G5F6E7G7H2G4
8,0.05,392515,8351382.98,12041,5993,1593,14,0,55899,16.48,F7
8,0.03,240863,8602250.00,11324,5571,1433,14,0,57108,-15.40,F8
10,0.48,4011349,8287911.16,78519,70494,16586,161,19,615884,18.07,F7
10,0.31,2659975,8552974.28,37914,84870,20908,269,36,901464,-17.23,C5
12,3.96,32181331,8122496.47,497515,616023,126927,11393,2226,5117877,17.95,F7
12,2.72,23334477,8591486.38,113337,937349,176118,26035,4550,9334591,-15.36,C5

C4C5F6D3C6B6D2C7B7A7A6B5A5C3B2
8,0.02,149161,8774176.47,6334,2554,332,18,0,13692,1.88,E6
8,0.01,105155,8762916.67,4803,2914,987,18,0,28698,1.58,A8
10,0.21,1759048,8416497.61,45726,29880,8234,61,12,248518,2.26,E6
10,0.11,927173,8506174.31,25496,26856,8460,58,2,281334,1.03,A8
12,1.80,14791377,8226572.30,349277,265285,64903,2156,490,2137675,2.41,E6
12,1.13,9669238,8572019.50,94310,291223,79819,2666,558,3117903,0.32,A8

C4E3F2E2F5C6D2C5B5D6D3A4D7E8D8
8,0.03,275574,8350727.27,9864,3905,1205,13,0,31582,6.70,F3
8,0.03,225787,8684115.38,8648,4928,1533,14,1,54706,-9.35,F8
10,0.31,2575363,8334508.09,75424,40184,12365,58,11,337127,5.90,F3
10,0.16,1388903,8626726.71,20114,37034,9352,41,4,396401,-7.45,F8
12,1.79,14438903,8057423.55,475328,258138,60705,1979,339,1666168,8.70,C8
12,1.49,13183704,8848123.49,89066,486546,100663,7025,1393,5192462,-9.41,C7

D3E3F3C3E6F4C5E7G5G2F7G4F5D2H3
8,0.08,766129,9120583.33,17528,11047,3025,17,0,157606,-10.20,C4
8,0.18,1576183,8708193.37,34864,17966,5101,24,4,273527,4.58,B4
10,0.75,6636570,8872419.79,76648,114674,33189,422,86,1537895,-6.67,C4
10,1.38,11860004,8612929.56,225006,158223,46105,790,219,2167246,5.22,B4
12,6.37,55164373,8654592.56,314737,1188955,308280,41187,8827,14743081,-7.16,C4
12,11.40,96485347,8463626.93,1062374,1639946,384966,77810,18248,20505453,3.89,B4

F5F4E3D6C6C5C4B4F3B6B3G2A7G4A4
8,0.08,692607,8994896.10,33695,8523,2358,18,0,99627,-8.99,G6
8,0.06,512435,8685338.98,13004,5939,1639,16,0,75806,10.82,F6
10,0.74,6408418,8636681.94,154121,97663,31823,272,80,1250093,-7.88,F6
10,0.38,3196991,8502635.64,40694,48904,9574,78,11,565609,10.23,C7
12,6.42,54227595,8442720.69,846199,947150,270256,26215,7600,11683398,-8.36,E6
12,2.34,19672055,8406861.11,227761,399664,75211,4942,829,3973764,6.80,C7

F5D6C5B6C4F4E6E3G3B4D2F7A4B3B2
8,0.07,600899,8836750.00,19562,5674,1998,16,0,67862,22.34,A3
8,0.02,192808,8764000.00,6021,3784,705,16,0,44242,-20.37,C6
10,0.58,5011881,8641174.14,100055,58220,17416,133,32,703185,19.76,F3
10,0.20,1759248,8840442.21,45016,31695,5648,50,4,379664,-20.27,D3
12,5.04,42607873,8458978.16,528448,576573,153119,9947,2391,6553703,20.95,F3
12,1.63,14408802,8828922.79,270966,297508,48755,2612,286,3482364,-19.42,D3

F5F4G3E6F7H2D3E7E8C4C3G8C5G6G5H6G4D7H5H3F3F2C8B3G2E3D6H4C2C7
8,0.03,243235,8387413.79,10103,7147,1634,10,0,57731,-1.86,F8
8,0.02,153063,7653150.00,10806,4501,1404,8,0,21759,-0.52,D8
10,0.19,1523355,7975680.63,37901,53880,13833,106,21,389245,0.39,F8
10,0.13,983535,7683867.19,44915,33690,9460,49,3,200060,-1.10,D8
12,1.06,8006506,7567586.01,155403,339483,70790,3533,622,2117976,0.40,F8
12,0.73,5367064,7392650.14,166814,223158,54237,1702,299,1331809,-0.46,D8

F5F6D3E3F7C5D6C6F2C4B6G6C3C2H5G7E2E7C1B1F3G5H7B5E6E1H4C7B4G3
8,0.03,257052,7789454.55,9574,5017,531,13,1,31573,19.62,F4
8,0.01,119209,7947266.67,6156,4246,1039,12,1,31636,-16.58,D1
10,0.20,1508804,7432532.02,52447,44708,7412,82,11,256965,18.76,A1
10,0.16,1255755,7848468.75,32906,47582,8109,99,8,396922,-19.67,H6
12,1.10,7771844,7071741.58,264659,292441,44168,2538,268,1468615,20.22,A1
