探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,1.09,6963258,6405941.12,2429,69492,13977,0,22,1,824,34,0,0,0,-0.76,F6
12,1.64,11002787,6692692.82,3466,104261,11578,0,23,4,1051,48,0,0,0,-3.93,D3
12,2.05,13277775,6473805.46,177,188513,34660,0,96,19,870,54,0,0,0,-0.11,C3
12,2.21,14854702,6718544.55,162,221140,32190,0,96,32,1096,73,0,0,0,-3.32,F4
12,3.75,24805968,6618454.64,438,383938,72621,0,505,149,1000,80,0,0,0,0.21,C6
12,2.48,16441673,6635057.71,1503,364347,51826,0,356,123,1679,114,0,0,0,-2.09,B4
12,2.68,17097582,6374937.36,1234,539667,100948,0,1072,381,1429,109,0,0,0,0.26,A4
12,2.69,17332053,6443142.38,507,526610,80759,0,868,362,1804,133,0,0,0,-2.89,C7
12,3.79,24156681,6382214.27,3384,780058,134928,0,2276,1082,2648,150,0,0,0,0.09,A5
12,2.53,16219615,6415986.95,4980,663965,117694,0,2039,706,3611,189,0,0,0,-2.36,A3
12,2.60,16501994,6346920.77,273,936973,163872,0,3432,1943,2775,180,0,0,0,0.44,A2
12,2.11,14055913,6661570.14,1416,780956,139925,0,2823,1123,4138,232,0,0,0,0.61,D2
12,2.71,16397284,6043967.56,157,1134536,202153,0,5365,3348,2817,200,0,0,0,-0.84,C8
12,2.49,15034780,6033218.30,1877,920504,175601,0,4485,1779,4832,281,0,0,0,2.36,F7
12,3.17,18843629,5935001.26,3257,1358359,233378,0,7528,5594,3981,243,0,0,0,-0.35,D7
12,0.97,5985827,6139309.74,4235,975706,186379,0,5052,2145,6231,318,0,0,0,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,2.09,13757144,6579217.60,5653,74166,13181,0,15,1,1391,35,0,0,0,-26.33,F5
12,6.33,41513517,6554075.94,7857,226332,40024,0,210,19,2589,63,0,0,0,25.89,G4
12,2.17,15093932,6942931.00,5340,164280,35914,0,119,17,2573,54,0,0,0,-24.57,D3
12,7.26,48859421,6727167.97,11805,476737,106756,0,1184,259,6732,109,0,1,0,24.85,D2
12,1.98,13735382,6930061.55,292,262337,50417,0,251,47,2649,77,0,0,0,-26.39,H3
12,2.19,14344911,6553179.99,1464,574595,127746,0,1667,427,7324,138,0,1,0,25.59,G3
12,0.65,4386312,6779462.13,5560,298179,62619,0,440,70,3881,129,0,0,0,-23.88,F1
12,1.38,8856340,6422291.52,848,646507,140412,0,2050,600,7633,162,0,1,0,24.93,E1
12,0.98,6632449,6747150.56,2752,356432,81279,0,784,106,4652,163,0,0,0,-25.86,E2
12,1.25,7755776,6204620.80,1943,721129,150456,0,2441,845,8233,193,0,1,0,27.65,G5
12,0.39,2576144,6622478.15,2036,380621,89015,0,949,120,5151,192,0,0,0,-25.34,D1
12,1.12,6931114,6182974.13,1543,781285,164445,0,3016,1076,8871,221,0,1,0,26.67,D6
12,1.09,7119714,6543854.78,2709,453011,106116,0,1337,208,5742,226,0,0,0,-28.92,C6
12,2.22,12226525,5507443.69,2008,887221,194202,0,4379,1554,9778,268,0,3,0,27.64,C5
12,0.82,4809563,5879661.37,3301,506197,124642,0,1830,298,6432,259,0,0,0,-27.33,B5
12,1.68,9724149,5795082.84,808,988315,217108,0,5609,2174,10089,293,0,3,0,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.67,3667931,5482707.03,750,82430,12747,0,16,1,355,26,0,0,0,25.78,E6
12,0.38,2303260,6061210.53,637,43310,7265,0,2,0,211,29,0,0,0,-26.64,F8
12,1.01,5586230,5509102.56,90,201317,50856,0,153,25,404,44,0,0,0,27.18,C8
12,0.14,821275,5951268.12,22,60648,11417,0,9,1,216,47,0,0,0,-24.25,E8
12,0.47,2487184,5280645.44,1155,265629,70072,0,288,57,1119,83,0,0,0,28.44,A2
12,0.16,967197,5970351.85,1354,83577,16470,0,20,1,815,73,0,0,0,-27.45,A6
12,0.13,613733,4832543.31,379,285272,78003,0,388,67,1386,116,0,0,0,26.02,A8
12,0.09,493420,5482444.44,16,96046,19330,0,35,1,820,91,0,0,0,-26.97,B7
12,0.30,1474135,4881241.72,733,331307,90728,0,600,95,2052,149,0,0,0,27.50,G8
12,0.11,606197,5317517.54,97,114774,26219,0,71,4,885,122,0,0,0,-27.15,G7
12,0.16,705981,4525519.23,252,357723,97218,0,716,113,2253,184,0,0,0,25.74,C1
12,0.04,201326,5162205.13,342,121966,28327,0,78,4,1123,147,0,0,0,-27.00,B2
12,0.13,626516,4746333.33,515,384099,106196,0,900,135,2911,230,0,0,6,25.76,E2
12,0.07,333986,4771228.57,384,137810,32719,0,107,9,1449,196,0,0,0,-26.45,F2
12,0.07,293173,4188185.71,306,402705,111072,0,1014,158,3305,263,0,0,7,25.03,H8
12,0.02,75864,4214666.67,65,142702,34179,0,118,10,1500,224,0,0,0,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,1.41,8789216,6251220.48,4811,107173,17755,0,37,2,1679,70,0,0,0,4.93,D3
12,2.19,13347487,6105895.24,2953,195495,27649,0,129,20,1078,80,0,0,0,-5.64,B3
12,0.54,3206085,5937194.44,217,162086,28048,0,84,8,1752,91,0,0,0,4.99,A6
12,0.70,4022919,5747027.14,1391,270914,44631,0,290,44,1721,109,0,0,0,-4.57,F4
12,0.38,2186353,5723437.17,1894,201547,37450,0,152,23,2680,121,0,0,0,5.17,F8
12,0.70,3819295,5448352.35,1941,353672,66591,0,606,93,2847,142,0,0,0,-4.87,A7
12,0.30,1640615,5414570.96,2090,238787,50680,0,292,38,3856,148,0,0,0,6.09,B8
12,0.11,554215,4992927.93,1668,370511,72646,0,735,109,3612,174,0,0,0,-3.88,H2
12,0.11,508910,4464122.81,158,257119,56246,0,367,44,3949,172,0,0,0,8.44,F3
12,0.08,379022,4622219.51,134,386502,77062,0,841,128,3704,192,0,0,0,-8.49,G5
12,0.13,596571,4624581.40,306,285765,65030,0,502,63,4183,213,0,0,0,7.23,H5
12,0.03,125312,4042322.58,291,394273,80329,0,920,138,3879,226,0,0,0,-5.22,H3
12,0.03,112858,3891655.17,27,293415,68501,0,567,67,4211,231,0,0,0,10.22,H4
12,0.01,29582,3697750.00,147,396514,81677,0,945,142,4036,247,0,0,0,-7.21,H6
12,0.01,33849,3384900.00,53,296421,70145,0,591,74,4274,255,0,0,0,14.15,H8
12,0.01,30209,2746272.73,51,399871,83010,0,975,146,4097,275,0,0,0,-14.79,G6

