探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.07,443865,6828692.31,546,221345,38126,0,3331,5913,525,110,0,7,3,-3.88,H2
12,0.07,482736,6704666.67,172,162193,37395,0,2408,2468,878,144,0,12,18,8.44,F3
12,0.04,274228,6688487.80,202,230194,40677,0,3885,6638,574,127,0,7,5,-8.49,G5
12,0.09,553560,6436744.19,339,182920,43388,0,3270,3492,997,167,0,14,25,7.23,H5
12,0.03,188804,6293466.67,246,238512,42829,0,4340,7392,634,153,0,10,5,-5.22,H3
12,0.02,91035,5689687.50,20,187166,45490,0,3612,3710,1004,178,0,20,25,10.22,H4
12,0.01,40986,5855142.86,145,240540,43910,0,4618,7551,707,167,0,15,13,-7.21,H6
12,0.01,31208,5201333.33,106,188881,46582,0,3777,3820,1057,198,0,26,29,14.15,H8
12,0.01,43318,5414750.00,50,243539,44945,0,4848,7818,738,190,0,16,15,-14.79,G6

