探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.79,6101274,7752571.79,3136,59711,11461,0,164,138,195,30,0,0,0,-0.76,F6
12,1.21,9455105,7820599.67,2119,88407,8124,0,171,380,121,29,0,0,0,-3.93,D3
12,1.54,11843135,7695344.38,151,159964,28090,0,815,2448,200,47,0,1,0,-0.11,C3
12,1.58,12757309,8048775.39,655,184864,25065,0,905,3582,161,46,0,0,0,-3.32,F4
12,2.36,18505396,7828001.69,450,297743,53586,0,4077,14514,230,66,0,2,0,0.21,C6
12,1.77,14103576,7963622.81,2724,296533,43809,0,3965,13675,382,76,0,2,2,-2.09,B4
12,1.66,12949616,7805675.71,1415,396920,71847,0,8103,33659,313,86,0,2,0,0.26,A4
12,1.74,13767176,7916719.95,627,402190,65320,0,8786,34423,405,94,0,2,2,-2.89,C7
12,2.59,20126150,7761723.87,4897,547656,102569,0,19843,89504,682,126,0,5,1,0.09,A5
12,1.64,12769465,7786259.15,5144,486845,86560,0,16742,61688,786,137,0,5,17,-2.36,A3
12,1.26,9616858,7638489.28,339,609078,115667,0,25754,127263,706,148,0,7,3,0.44,A2
12,1.27,10073462,7944370.66,1386,547137,99780,0,22217,88858,872,169,0,6,24,0.61,D2
12,1.92,14891158,7759853.05,157,700990,136824,0,37378,207240,712,166,0,7,3,-0.84,C8
12,1.33,10544216,7933947.33,1912,609796,120727,0,32733,126975,1020,202,0,13,39,2.36,F7
12,1.76,13588598,7698922.38,4048,774301,152739,0,48235,300800,970,198,0,9,26,-0.35,D7
12,0.59,4554778,7772658.70,4263,635302,126768,0,36221,145678,1213,218,0,18,71,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.21,9804202,8082606.76,4241,57775,10254,0,146,108,280,26,0,0,0,-26.33,F5
12,3.63,28544176,7867744.21,5590,159287,23945,0,1104,2259,393,35,0,0,0,25.89,G4
12,1.35,10869393,8063347.92,3578,129816,27712,0,1046,1327,477,49,0,1,2,-24.57,D3
12,4.38,33836136,7728674.28,5428,341823,66889,0,8438,21815,783,57,0,1,18,24.85,D2
12,1.21,9704573,8026942.10,313,202086,38245,0,2052,4600,498,66,0,2,4,-26.39,H3
12,1.33,10072442,7584670.18,1449,402081,79975,0,12089,35337,910,80,0,5,26,25.59,G3
12,0.43,3427566,7952589.33,3908,229175,45777,0,3428,6626,702,93,0,9,9,-23.88,F1
12,0.94,7126447,7589400.43,586,448303,87380,0,14591,48890,944,99,0,10,28,24.93,E1
12,0.70,5624817,8023990.01,2510,272266,58402,0,6206,10819,870,123,0,14,17,-25.86,E2
12,0.88,6542975,7477685.71,1731,494767,93288,0,17128,65900,1031,114,0,17,36,27.65,G5
12,0.33,2565355,7845122.32,3970,291698,64589,0,7705,13225,1044,139,0,22,38,-25.34,D1
12,0.87,6476796,7444593.10,1885,531249,102466,0,21162,82017,1143,123,0,26,54,26.67,D6
12,0.93,7390483,7912722.70,4711,349686,78360,0,11670,22368,1296,159,0,26,67,-28.92,C6
12,1.43,10758242,7523246.15,1952,588668,119243,0,29684,113547,1279,153,0,35,80,27.64,C5
12,0.59,4673513,7867867.00,2783,388028,90821,0,15831,30432,1437,175,0,35,101,-27.33,B5
12,1.19,8716590,7324865.55,801,638658,132006,0,36553,149144,1333,164,0,41,85,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.46,3356101,7327731.44,620,68761,11139,0,244,187,64,18,0,0,0,25.78,E6
12,0.30,2363781,7879270.00,828,40143,6537,0,57,51,74,23,0,0,0,-26.64,F8
12,0.74,5458190,7336276.88,100,169862,43330,0,1759,3019,77,34,0,1,0,27.18,C8
12,0.10,770306,7626792.08,41,55291,10328,0,124,125,77,40,0,0,0,-24.25,E8
12,0.33,2335985,7057356.50,999,220063,58642,0,3254,6167,234,57,0,7,0,28.44,A2
12,0.11,820247,7594879.63,445,73737,14264,0,329,237,170,59,0,0,0,-27.45,A6
12,0.10,658677,6861218.75,390,236139,65144,0,4444,7487,337,78,0,7,0,26.02,A8
12,0.06,413875,7014830.51,16,83651,16535,0,464,329,172,76,0,0,0,-26.97,B7
12,0.18,1218484,6658382.51,327,267273,73317,0,6225,10575,413,107,0,7,2,27.50,G8
12,0.08,552583,6994721.52,89,99916,20900,0,802,558,196,102,0,1,0,-27.15,G7
12,0.09,587946,6460945.05,348,285909,76226,0,6967,12799,495,133,0,10,4,25.74,C1
12,0.02,154576,6720695.65,174,105001,22378,0,915,631,264,121,0,3,0,-27.00,B2
12,0.07,427136,6471757.58,273,300371,80809,0,8123,14731,630,153,0,18,7,25.76,E2
12,0.04,289548,6580636.36,382,116540,25867,0,1256,866,392,160,0,3,3,-26.45,F2
12,0.05,304693,6347770.83,297,313785,83843,0,8990,16667,773,177,0,19,16,25.03,H8
12,0.01,77283,5944846.15,61,120437,27102,0,1353,948,420,185,0,3,3,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,0.88,6675816,7620794.52,3885,80897,14077,0,259,316,394,48,0,0,1,4.93,D3
12,1.33,9931563,7484222.31,2369,143307,20754,0,991,1696,206,40,0,0,0,-5.64,B3
12,0.32,2251405,7079889.94,199,116716,21691,0,547,990,403,66,0,1,1,4.99,A6
12,0.50,3683246,7381254.51,436,205191,32861,0,2265,4948,244,63,0,0,0,-4.57,F4
12,0.24,1788460,7329754.10,1189,146607,29080,0,1193,1866,584,89,0,2,5,5.17,F8
12,0.42,3033165,7291262.02,1727,259744,47902,0,4789,9680,505,81,0,0,2,-4.87,A7
12,0.14,986756,7098964.03,758,166771,36632,0,2220,2670,747,109,0,2,14,6.09,B8
12,0.07,510416,6897513.51,750,271643,51805,0,5640,10934,612,117,0,1,8,-3.88,H2
12,0.08,548622,6857775.00,134,181781,40569,0,2857,3387,787,125,0,4,17,8.44,F3
12,0.05,326059,6792895.83,163,281608,54514,0,6312,12142,657,132,0,3,8,-8.49,G5
12,0.10,642292,6690541.67,362,205043,47035,0,3964,4787,910,150,0,14,27,7.23,H5
12,0.03,178409,6371750.00,230,289013,56661,0,6864,13041,711,158,0,6,10,-5.22,H3
12,0.02,140291,6376863.64,27,211305,49843,0,4491,5205,918,159,0,22,28,10.22,H4
12,0.01,43628,5453500.00,157,291026,57761,0,7191,13293,788,175,0,6,14,-7.21,H6
12,0.01,32906,4700857.14,39,213157,50913,0,4685,5344,942,175,0,27,31,14.15,H8
12,0.01,42962,6137428.57,57,293805,58798,0,7484,13628,822,197,0,9,16,-14.79,G6

