探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.50,1344692,2673343.94,251,1536287,266615,0,11501,8177,2627,182,0,0,0,-16.88,D2
10,0.36,1009472,2765676.71,8,1476666,270779,0,9461,7277,2176,196,0,0,0,19.36,F4
10,0.52,1252158,2398770.11,115,1931082,348190,0,19169,15668,3152,211,0,0,0,-15.99,E3
10,0.90,2071644,2296722.84,177,1952638,336104,0,15651,16397,2669,224,0,0,0,18.50,D1
10,0.40,744169,1865085.21,75,2180964,409400,0,25676,22406,3458,238,0,0,0,-13.94,F3
10,0.69,1368782,1989508.72,50,2236464,382335,0,20766,24315,2872,244,0,0,0,21.73,A4
10,0.28,542103,1929192.17,70,2372830,473963,0,33711,28635,3732,293,0,0,0,-16.59,C7

E6F4F3D6G4F6E7F8G7F7
10,0.43,1045146,2447648.71,121,452068,54341,0,568,326,550,48,0,0,0,-27.10,C3
10,0.70,2086642,2980917.14,110,385117,47924,0,368,139,581,38,0,0,0,26.96,F5
10,0.18,428468,2328630.43,9,634642,91098,0,1543,794,610,68,0,0,0,-26.39,G6
10,0.97,2702025,2785592.78,91,908658,119682,0,2633,1761,942,73,0,0,0,26.60,E3
10,0.32,772966,2407993.77,17,957985,162607,0,4294,2348,721,90,0,0,0,-26.91,D3
10,0.68,1822030,2699303.70,27,1222582,176777,0,5098,4207,1056,93,0,0,0,26.19,G5
10,0.19,480858,2478649.48,12,1167219,209696,0,6725,4109,781,117,0,0,0,-26.81,H6
10,0.70,1802906,2560946.02,55,1556055,238042,0,9227,8561,1308,131,0,0,0,29.95,H4
10,0.19,482465,2539289.47,10,1386507,263879,0,10341,6617,885,135,0,0,0,-30.45,C7
10,0.79,2008744,2542713.92,12,1912282,310159,0,15501,15567,1374,148,0,0,0,30.36,H3
10,0.34,847974,2531265.67,93,1788362,326873,0,15672,13596,1313,159,0,0,0,-33.81,G3
10,0.92,2653127,2880702.50,57,2389108,392424,0,25526,29524,1646,186,0,1,0,34.88,C6
10,0.19,492074,2631411.76,11,2006306,378366,0,20924,18748,1381,180,0,0,0,-31.92,B6
10,0.85,2437859,2851297.08,10,2775151,461906,0,35043,45695,1728,202,0,5,0,31.54,D7
10,0.28,728989,2650869.09,4,2327014,458228,0,30550,28397,1410,200,0,0,0,-33.72,C5
10,1.43,4062608,2840984.62,68,3461840,571480,0,53931,87056,2148,277,0,5,0,34.98,H2

E6F4G3D6C7F5E3F2C3E7
10,0.20,509045,2507610.84,57,174577,16554,0,46,14,287,30,0,0,0,-9.11,F6
10,0.62,1753845,2833352.18,40,369179,35903,0,242,137,263,25,0,0,0,4.46,D3
