探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
12,11.13,74209437,6665717.87,3961,2557510,377548,0,20642,36091,813,108,0,0,0,22.01,F7
12,3.49,21212936,6079947.26,1536,3195631,580970,0,43848,68677,990,121,0,0,0,-22.99,E3
12,14.36,89225248,6212159.58,3059,3681051,568599,0,47672,104300,1215,136,0,0,0,23.28,H5
12,5.57,30620997,5494526.65,3537,4238668,797942,0,87511,157134,1394,166,0,0,0,-21.43,G3
12,9.78,56215852,5748629.92,3878,4448688,714573,0,77014,181628,1584,173,0,0,0,21.21,H8
12,1.31,8006688,6102658.54,215,4501924,858739,0,102203,187748,1403,185,0,0,0,-22.90,C1
12,5.15,32202450,6250475.54,1727,4911085,802575,0,99183,242863,1758,209,0,0,0,22.92,B4
12,1.61,9832543,6088261.92,1541,4822740,924690,0,119942,229825,1496,209,0,0,0,-19.25,A3
12,5.71,33551693,5876982.48,216,5405717,886598,0,123407,322509,1769,226,0,0,0,20.38,E7

E6F4F3D6F5E7C5G4C3G2
12,2.27,14188251,6253085.50,7173,220670,30292,0,110,26,302,19,0,0,0,30.88,C7
12,2.19,14788782,6768321.28,12916,364086,87025,0,742,136,571,38,0,0,0,-32.44,C6
12,2.01,12724646,6318096.33,3364,409014,64867,0,432,174,437,40,0,0,0,28.56,D7
12,2.52,16449299,6527499.60,5486,822394,196702,0,3583,1396,854,61,0,0,0,-30.41,B4
12,7.36,46653864,6341425.04,1268,1026124,161447,0,2987,2520,487,63,0,0,0,28.71,B5
12,3.51,22395865,6373325.27,6758,1522648,380222,0,14288,8068,1157,81,0,0,0,-30.78,D2
12,10.04,61383921,6115154.51,6420,1778972,295234,0,12708,12328,785,101,0,0,0,26.41,F8
12,3.50,22292622,6363865.83,3156,2286577,592488,0,37040,26212,1323,113,0,0,0,-28.23,C4
12,6.71,40248765,5998325.63,2661,2313139,408899,0,24290,26615,996,133,0,0,0,27.69,F6
12,2.64,16126202,6115359.12,3327,2761759,700558,0,51652,45212,1568,136,0,0,0,-28.54,A6
12,8.02,48451038,6041276.56,3722,2937799,528537,0,40101,53361,1347,165,0,0,0,25.91,A4
12,3.52,22861990,6496729.18,3183,3612118,895457,0,86303,98390,1890,163,0,0,0,-27.17,F7
12,5.30,32458128,6123019.81,378,3380861,604781,0,52342,80654,1392,184,0,0,0,27.83,G6
12,3.23,20475603,6329398.15,4577,4388602,1097347,0,132461,173845,2383,196,0,0,0,-27.12,D8
12,6.14,37905683,6168540.76,5648,3994182,738337,0,80821,131209,1995,252,0,0,0,25.68,G5
12,1.87,11114714,5931010.67,1570,4831125,1243299,0,170935,231225,2540,231,0,0,0,-27.38,E8

F5F4C3D6G4B2E6G3C6E7
12,5.33,33894882,6362846.25,25526,541252,153234,0,1948,411,1406,65,0,0,0,27.35,F6
12,2.61,17045611,6533388.65,8280,418876,122279,0,1051,215,394,45,0,0,0,-26.78,C5
12,2.96,19217019,6483474.70,4017,823319,203667,0,3542,1347,1560,95,0,0,0,26.53,F3
12,5.26,34602786,6582230.55,15034,1397153,382530,0,12258,6337,1077,86,0,0,0,-29.01,C7
12,3.67,23279636,6346683.75,724,1200263,251059,0,6005,4059,1613,113,0,0,0,28.85,E8
12,1.17,7394758,6331128.42,1027,1677504,448295,0,16972,10660,1132,105,0,0,0,-28.41,F7
12,4.96,31553924,6356551.97,2787,1676181,352483,0,12783,10485,1799,134,0,0,0,27.38,F8
12,0.94,5665489,6039966.95,81,1898805,497715,0,21612,15385,1137,122,0,0,0,-27.72,H3
12,3.70,23791337,6433568.69,1227,2041835,416327,0,18449,18755,1899,165,0,0,0,27.24,G6
12,0.49,2927044,6022724.28,105,2027627,532239,0,25345,18661,1140,139,0,0,0,-26.88,G5
12,1.71,10241489,5999700.64,523,2235468,454896,0,22693,24301,1931,184,0,0,0,24.83,H5
12,0.46,2729977,5909041.13,688,2145768,560470,0,28688,22233,1183,158,0,0,0,-24.52,H4
12,1.44,8890908,6187131.52,655,2400133,483496,0,26214,29796,1990,201,0,0,0,23.62,H2
12,0.68,4372659,6402136.16,1429,2332353,594325,0,32860,28063,1245,181,0,0,0,-21.01,E2
12,3.13,19702800,6294824.28,1774,2735943,540976,0,34434,43580,2169,239,0,0,0,20.92,D7
12,1.43,9187643,6420435.36,5979,2668859,688543,0,46092,41293,1913,209,0,0,0,-19.20,H7

F5F4C3F6G4F3G3H3F7E6
12,0.59,3773178,6395216.95,1930,119023,12992,0,22,8,95,20,0,0,0,-7.37,D6
12,1.11,7073377,6395458.41,897,152570,18692,0,40,16,67,18,0,0,0,4.88,D3
12,1.03,6473267,6266473.38,624,292698,50405,0,244,74,119,46,0,0,0,-7.39,D2
12,2.13,13545459,6374333.65,381,382157,58138,0,278,166,88,36,0,0,0,3.85,C5
12,3.09,20122615,6518501.78,4282,973924,232847,0,6004,2193,445,67,0,0,0,-8.77,F2
12,7.69,49887416,6490686.44,2255,1164186,171992,0,4449,3544,266,58,0,0,0,5.35,D7
12,2.25,14610903,6490849.84,1699,1465457,357583,0,13554,7146,535,94,0,0,0,-7.67,C7
12,8.90,56917295,6393046.73,1913,2125062,387824,0,21309,20999,401,77,0,0,0,4.93,G6
12,3.29,19696887,5996008.22,344,2127326,524152,0,27444,21034,560,116,0,0,0,-8.76,E3
12,12.09,72902748,6029505.25,4848,3266973,670614,0,56445,74227,708,119,0,0,0,5.74,C6
12,6.86,44583404,6503778.85,1979,3587344,850543,0,74599,97106,726,146,0,0,0,-8.49,B6
12,18.17,117679561,6475872.83,5201,4754608,928766,0,111772,220614,1010,156,0,0,0,7.23,E2
12,3.23,20652430,6393941.18,3371,4296781,1043659,0,114446,164077,963,171,0,0,0,-9.59,C4
12,13.01,79916064,6140776.39,1514,5914073,1181318,0,180693,422619,1163,179,0,0,0,7.35,E8
12,3.15,18113014,5755644.74,3941,4951174,1159752,0,145698,248919,1269,191,0,0,0,-8.29,C8
12,3.72,21637952,5822914.96,2387,6353218,1285368,0,218621,523246,1339,202,0,0,0,5.25,E7

