探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.83,6630029,7987986.75,3015,62487,12346,0,184,178,176,30,0,0,0,-0.76,F6
12,1.35,10773178,7968326.92,2775,97053,10050,0,255,514,157,29,0,0,0,-3.93,D3
12,1.66,12928458,7769506.01,151,168808,30568,0,968,2752,181,48,0,0,0,-0.11,C3
12,1.77,14038902,7927104.46,211,199313,28428,0,1145,4626,163,50,0,2,0,-3.32,F4
12,2.65,20871355,7867076.89,1101,319129,59120,0,4827,17517,255,69,0,0,3,0.21,C6
12,1.89,14956207,7913337.04,2137,313972,45836,0,4035,16523,346,81,0,3,3,-2.09,B4
12,1.89,14649052,7746722.37,1171,425995,79424,0,9794,41668,321,87,0,1,3,0.26,A4
12,2.01,15749083,7850988.53,440,429453,66981,0,9329,42516,363,97,0,4,3,-2.89,C7
12,2.84,22129638,7783903.62,6168,577792,111702,0,23383,106508,781,129,0,4,19,0.09,A5
12,1.91,14892370,7809318.30,4782,520314,89609,0,18499,76439,754,132,0,6,15,-2.36,A3
12,1.54,11700986,7612873.13,303,645105,126354,0,30526,154159,803,149,0,8,20,0.44,A2
12,1.62,11521559,7116466.34,1354,583015,103584,0,24982,110069,847,163,0,9,19,0.61,D2
12,2.19,15883754,7239632.63,209,734883,149473,0,43774,245984,809,159,0,16,21,-0.84,C8
12,1.53,11963357,7824301.50,1779,646401,125415,0,36819,156082,972,191,0,20,28,2.36,F7
12,2.26,17283475,7657720.43,4428,812103,167869,0,56539,365486,1093,187,0,24,54,-0.35,D7
12,0.71,5541761,7849519.83,4280,673435,131848,0,40946,179766,1194,210,0,22,55,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.38,11088731,8064531.64,4087,62133,11084,0,200,145,262,24,0,0,0,-26.33,F5
12,3.82,29962717,7849807.96,5445,164829,26762,0,1367,2519,364,37,0,0,2,25.89,G4
12,1.52,12195041,8012510.51,3269,137061,29327,0,1155,1503,439,48,0,0,1,-24.57,D3
12,5.17,40047577,7741654.17,5775,357460,75538,0,10537,24897,776,58,0,1,14,24.85,D2
12,1.29,10368905,8062912.13,342,210985,40613,0,2367,5043,462,67,0,0,2,-26.39,H3
12,1.51,11506713,7615296.49,1495,422055,89489,0,14512,40591,901,78,0,7,19,25.59,G3
12,0.52,4142876,7906251.91,5432,240478,50027,0,4162,7469,753,94,0,5,12,-23.88,F1
12,1.10,8331043,7559930.13,793,472143,97875,0,17602,56803,959,97,0,7,30,24.93,E1
12,0.81,6425965,7943096.42,3539,288037,64385,0,7705,12790,969,112,0,15,30,-25.86,E2
12,0.95,7189190,7575542.68,1591,519393,104267,0,20604,76180,1036,109,0,17,38,27.65,G5
12,0.32,2504464,7950679.37,2512,307356,70225,0,9228,15450,1102,129,0,21,43,-25.34,D1
12,0.95,7041242,7388501.57,2269,556877,114071,0,25189,94892,1169,125,0,20,59,26.67,D6
12,0.79,6247444,7888186.87,725,358229,82059,0,12579,24237,1133,145,0,32,49,-28.92,C6
12,1.49,11111436,7477413.19,2074,612543,132376,0,34756,129402,1319,148,0,36,88,27.64,C5
12,0.63,4984674,7887142.41,3055,398620,95814,0,17211,33136,1302,155,0,44,78,-27.33,B5
12,1.27,9371992,7402837.28,654,663173,145965,0,42561,169826,1364,165,0,38,92,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.52,3854385,7440897.68,662,74003,11497,0,308,251,66,18,0,0,0,25.78,E6
12,0.33,2538645,7811215.38,803,41489,6840,0,94,45,69,23,0,0,0,-26.64,F8
12,0.81,5996246,7375456.33,98,179517,44954,0,2028,3558,79,35,0,0,0,27.18,C8
12,0.11,852679,7479640.35,41,57483,10775,0,150,120,72,40,0,0,0,-24.25,E8
12,0.37,2635655,7104191.37,1170,233004,61066,0,3748,7254,241,63,0,0,0,28.44,A2
12,0.13,1013827,7622759.40,1756,77772,15909,0,427,304,362,64,0,0,0,-27.45,A6
12,0.11,748971,6934916.67,380,250240,67761,0,5003,8846,333,81,0,0,1,26.02,A8
12,0.07,516147,7168708.33,16,89170,18489,0,598,432,364,80,0,1,0,-26.97,B7
12,0.22,1507001,6757852.02,634,286111,77454,0,7171,12841,524,107,0,3,4,27.50,G8
12,0.08,571001,6963426.83,105,104795,23348,0,1042,695,393,107,0,1,1,-27.15,G7
12,0.10,682183,6496980.95,178,304551,81549,0,8259,15389,558,137,0,4,4,25.74,C1
12,0.03,196053,6535100.00,217,110934,25029,0,1168,808,485,128,0,2,1,-27.00,B2
12,0.09,553291,6359666.67,261,321972,86773,0,9749,17966,681,165,0,6,13,25.76,E2
12,0.05,315090,6704042.55,377,123192,28627,0,1490,1085,618,161,0,4,2,-26.45,F2
12,0.05,306378,6252612.24,278,334716,89973,0,10718,19980,820,185,0,12,23,25.03,H8
12,0.01,76503,6375250.00,73,126931,29828,0,1627,1185,652,186,0,4,2,-24.22,F1

C4E3F2C5D6C7E6F5D7E2E1G1B5B4A4C8E7A5B6A3F6E8D8D2G3C3C2G7G4C6
12,1.00,7698139,7713566.13,4007,88963,15440,0,320,418,390,42,0,1,2,4.93,D3
12,1.51,11389397,7527691.34,2080,155858,21862,0,1141,2072,200,39,0,0,0,-5.64,B3
12,0.38,2866902,7504979.06,224,132596,23894,0,698,1360,400,60,0,2,2,4.99,A6
12,0.57,4221245,7354085.37,432,222796,35193,0,2736,6101,245,57,0,1,0,-4.57,F4
12,0.29,2153139,7298776.27,1401,166211,31701,0,1419,2645,587,78,0,3,11,5.17,F8
12,0.51,3725029,7303978.43,1541,286376,51231,0,5711,12546,495,68,0,8,8,-4.87,A7
12,0.22,1599540,7140803.57,1657,195835,42472,0,3027,4221,895,100,0,5,29,6.09,B8
12,0.08,575627,6935265.06,808,299285,55508,0,6774,14217,632,95,0,12,16,-3.88,H2
12,0.08,552658,6908225.00,153,210627,46711,0,3828,5240,934,120,0,7,32,8.44,F3
12,0.06,402856,6828067.80,163,311088,58636,0,7598,15888,676,106,0,18,17,-8.49,G5
12,0.11,735743,6749935.78,339,235526,53667,0,5275,7219,1046,143,0,19,47,7.23,H5
12,0.03,170779,6325148.15,242,317697,61172,0,8362,16906,728,130,0,22,22,-5.22,H3
12,0.03,153865,6154600.00,27,242019,56504,0,5908,7782,1054,155,0,24,48,10.22,H4
12,0.01,42212,5276500.00,148,319582,62237,0,8662,17174,801,146,0,23,26,-7.21,H6
12,0.01,34014,5669000.00,39,243894,57544,0,6125,7960,1079,174,0,26,50,14.15,H8
12,0.01,43921,6274428.57,55,322333,63259,0,8989,17587,835,161,0,33,27,-14.79,G6

