探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.21,1437732,6945565.22,3776,0,0,0,16477,0,0,0,0,42,0,-5.31,E8
10,0.13,858798,6709359.38,1610,0,0,0,7491,0,0,0,0,21,0,8.07,G1
12,0.75,5740553,7654070.67,2450,0,0,0,16477,0,0,0,0,20,0,-9.21,F6
12,2.48,17996821,7262639.63,2949,0,0,0,37421,0,0,0,0,34,0,5.29,D3
12,4.26,32464258,7626088.33,9149,0,0,0,268177,0,0,0,0,65,0,-8.08,F8
12,2.44,17763385,7280075.82,2030,0,0,0,40120,0,0,0,0,20,0,4.63,G4
12,1.80,13490849,7507428.49,2954,0,0,0,69797,0,0,0,0,29,0,-5.90,H3
12,1.60,11265789,7019183.18,1792,0,0,0,45595,0,0,0,0,29,0,4.68,G5
12,0.97,6807259,6996155.19,2377,0,0,0,34228,0,0,0,0,21,0,-7.34,H4
12,1.98,13946318,7061426.84,4617,0,0,0,70365,0,0,0,0,48,0,4.15,D7
12,0.83,5919379,7114638.22,1324,0,0,0,28172,0,0,0,0,19,0,-5.02,E1
12,2.34,16614995,7109540.01,8645,0,0,0,96487,0,0,0,0,70,0,6.56,G6
12,0.42,2758639,6490915.29,906,0,0,0,13913,0,0,0,0,15,0,-5.10,C8
12,0.98,6675007,6797359.47,2054,0,0,0,28226,0,0,0,0,18,0,8.05,F7
12,0.34,2198133,6542062.50,4153,0,0,0,16988,0,0,0,0,28,0,-5.31,H7
12,0.94,6292208,6658421.16,5712,0,0,0,52289,0,0,0,0,64,0,8.07,D8
12,0.90,6270762,6998618.30,3298,0,0,0,72154,0,0,0,0,44,0,-7.78,E8
12,0.49,3225230,6555345.53,3614,0,0,0,36607,0,0,0,0,37,0,8.92,G1

E6F6D3E3G6G7F5G5H7F4
8,0.02,163809,7445863.64,820,0,0,0,1923,0,0,0,0,16,0,16.65,F3
8,0.03,199214,7114785.71,941,0,0,0,1312,0,0,0,0,16,0,-15.08,H6
8,0.01,89658,7471500.00,662,0,0,0,1424,0,0,0,0,15,0,19.88,H5
8,0.02,126501,7441235.29,700,0,0,0,882,0,0,0,0,9,0,-18.13,G4
8,0.02,131018,7278777.78,795,0,0,0,2187,0,0,0,0,15,0,22.53,G3
8,0.04,281443,7216487.18,1982,0,0,0,2771,0,0,0,0,22,0,-17.07,D6
8,0.02,108407,6775437.50,494,0,0,0,641,0,0,0,0,13,0,18.49,H8
8,0.02,140182,6675333.33,917,0,0,0,998,0,0,0,0,19,0,-16.00,E7
8,0.01,77614,7055818.18,357,0,0,0,360,0,0,0,0,8,0,21.16,F7
8,0.01,77872,6489333.33,657,0,0,0,795,0,0,0,0,14,0,-17.61,D7
8,0.01,53465,6683125.00,582,0,0,0,303,0,0,0,0,9,0,18.19,H4
8,0.03,214425,7147500.00,1714,0,0,0,2061,0,0,0,0,30,0,-14.31,C5
8,0.01,58517,7314625.00,292,0,0,0,329,0,0,0,0,7,0,19.47,E8
8,0.02,168247,7010291.67,1103,0,0,0,1993,0,0,0,0,23,0,-11.67,C2
8,0.03,233403,7072818.18,1747,0,0,0,2494,0,0,0,0,21,0,18.69,C7
8,0.03,176554,7062160.00,795,0,0,0,2557,0,0,0,0,27,0,-11.70,E2
