探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.75,5845117,7752144.56,3307,56119,11170,0,144,92,218,29,0,0,1,-0.76,F6
12,1.13,8942715,7899924.91,2730,83253,7172,0,144,340,146,28,0,1,0,-3.93,D3
12,1.46,11343418,7764146.48,152,151445,26226,0,654,2040,223,47,0,0,1,-0.11,C3
12,1.60,12719430,7929819.20,733,177738,23176,0,714,3304,189,44,0,2,0,-3.32,F4
12,2.54,19660341,7746391.25,1972,294690,51795,0,3659,13903,356,68,0,0,2,0.21,C6
12,1.73,13633331,7875985.56,2844,286293,41308,0,3418,12714,437,74,0,4,2,-2.09,B4
12,1.62,12375298,7657981.44,1812,390238,68796,0,7225,32035,452,86,0,2,6,0.26,A4
12,1.38,10735008,7801604.65,677,373357,59169,0,7234,27869,461,91,0,5,2,-2.89,C7
12,2.36,18138321,7698778.01,6880,530622,97105,0,17996,81160,915,122,0,10,27,0.09,A5
12,1.42,10980721,7727460.24,4573,448136,79524,0,14324,48151,796,137,0,5,21,-2.36,A3
12,1.02,7746918,7602471.05,383,584942,107879,0,22752,110793,942,139,0,17,28,0.44,A2
12,1.21,9458067,7849018.26,1106,508737,92188,0,19218,71458,854,169,0,6,24,0.61,D2
12,1.86,14239407,7639166.85,157,679072,127534,0,33368,184099,948,154,0,20,28,-0.84,C8
12,1.20,9406545,7865004.18,2371,569303,112559,0,28736,102181,1083,200,0,12,39,2.36,F7
12,1.56,11762750,7554752.73,5024,747621,142554,0,43140,262938,1305,183,0,21,72,-0.35,D7
12,0.62,4756831,7722128.25,5170,596927,119905,0,32626,119523,1346,230,0,17,74,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.29,10377235,8013308.88,6309,60557,13500,0,251,143,406,28,0,0,1,-26.33,F5
12,3.32,25740367,7762474.97,6281,143232,20437,0,922,1666,436,38,0,0,2,25.89,G4
12,1.31,10364100,7929686.30,4549,128125,30166,0,1155,1214,668,45,0,7,4,-24.57,D3
12,4.41,33592848,7626072.19,5417,328904,63199,0,8073,19104,920,59,0,4,19,24.85,D2
12,0.95,7531707,7936466.81,246,187740,39784,0,2053,3710,687,57,0,13,5,-26.39,H3
12,1.19,9029705,7562567.00,1646,385986,76238,0,11542,30829,1088,76,0,16,31,25.59,G3
