探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,1.01,7968194,7873709.49,89601,60441,12605,0,172,121,149,31,0,0,0,-0.76,F6
12,1.58,12586904,7961356.10,128980,92660,8089,0,148,473,112,28,0,0,0,-3.93,D3
12,1.91,15044832,7860413.79,148115,162904,29820,0,821,2498,154,48,0,1,0,-0.11,C3
12,2.11,16710600,7930991.93,159064,192685,25944,0,943,4104,139,45,0,0,1,-3.32,F4
12,3.58,28242827,7880253.07,255632,321099,57479,0,4711,18078,197,68,0,2,0,0.21,C6
12,2.42,19120493,7891247.63,197657,308238,44568,0,4161,15502,385,82,0,1,1,-2.09,B4
12,2.13,16719484,7831140.05,186311,425150,76157,0,9280,41078,245,87,0,2,0,0.26,A4
12,2.29,17751764,7758638.11,194894,412357,65591,0,9060,37298,396,102,0,1,3,-2.89,C7
12,3.68,28558424,7756225.96,320584,572527,107136,0,21885,102725,520,123,0,3,5,0.09,A5
12,1.94,15010019,7721203.19,185963,489779,84653,0,16252,63187,632,135,0,2,13,-2.36,A3
12,1.79,13643548,7634889.76,173262,639110,121167,0,28693,148920,545,144,0,4,5,0.44,A2
12,1.83,14342191,7815907.90,154372,553661,98450,0,22043,92883,685,168,0,2,15,0.61,D2
12,2.57,19770867,7704936.48,265344,730863,145829,0,43413,241301,552,161,0,5,5,-0.84,C8
12,2.00,15637275,7799139.65,204893,619623,118589,0,32235,134655,823,206,0,3,26,2.36,F7
12,2.40,18267708,7595720.58,266518,800894,161898,0,54229,345916,780,198,0,9,16,-0.35,D7
12,0.79,6129004,7728882.72,85118,644879,124734,0,35900,154128,946,231,0,4,36,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,1.57,12611055,8032519.11,116465,60533,10198,0,145,123,244,24,0,0,0,-26.33,F5
12,4.04,31756121,7858480.82,282902,163980,25914,0,1067,2419,348,32,0,0,1,25.89,G4
12,1.86,14860972,7998370.29,152111,134444,27219,0,1043,1401,442,46,0,1,2,-24.57,D3
12,3.71,28650705,7718401.13,264993,306335,53026,0,4576,15846,531,50,0,1,8,24.85,D2
12,1.62,12961091,8010563.04,125202,201464,38293,0,2114,4574,466,65,0,1,2,-26.39,H3
12,1.58,12007613,7599755.06,124440,370703,66691,0,7837,27616,578,77,0,3,10,25.59,G3
12,0.58,4570296,7839272.73,58428,227787,45878,0,3551,6586,630,95,0,3,10,-23.88,F1
12,1.03,7764051,7537913.59,85908,416876,74797,0,10374,38786,604,93,0,5,12,24.93,E1
