探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,0.74,4229562,5677264.43,2067,95616,17779,0,41,5,379,49,0,0,160,-4.87,A7
12,0.33,1784917,5458461.77,2233,100002,23441,0,45,2,528,73,0,0,216,6.09,B8
12,0.12,610588,5218700.85,2136,103166,20426,0,55,5,518,68,0,0,222,-3.88,H2
12,0.11,551383,5058559.63,256,107534,25392,0,55,2,550,90,0,0,227,8.44,F3
12,0.10,413319,3974221.15,528,111172,22282,0,61,5,548,82,0,0,231,-8.49,G5
12,0.16,651858,4178576.92,603,120313,29511,0,82,3,625,115,0,0,254,7.23,H5
12,0.04,143316,3495512.20,398,115611,23920,0,65,5,584,101,0,0,242,-5.22,H3
12,0.04,120856,3180421.05,42,123965,30885,0,94,3,630,129,0,0,257,10.22,H4
12,0.01,34402,3822444.44,240,117065,24704,0,68,5,627,115,0,0,256,-7.21,H6
12,0.01,38815,3881500.00,164,125592,31651,0,99,3,658,145,0,0,268,14.15,H8
12,0.01,34098,3788666.67,72,119304,25492,0,73,5,644,135,0,0,262,-14.79,G6

