探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
C4C5D6E7E6F5B6B5G6B3
12,1.15,7350228,6385949.61,2435,183781,33004,0,88,19,151,25,0,0,0,-0.76,F6
12,1.79,11711305,6524403.90,3060,300602,35421,0,185,76,181,32,0,0,0,-3.93,D3
12,2.29,14366576,6273613.97,177,485632,90368,0,636,289,156,43,0,0,0,-0.11,C3
12,2.36,15276792,6462263.96,211,616417,100549,0,1024,565,187,55,0,0,0,-3.32,F4
12,3.98,25351751,6364988.95,438,1030654,205159,0,4084,2601,181,66,0,0,0,0.21,C6
12,2.86,18291753,6400193.49,1481,1026530,173395,0,3556,2524,303,84,0,0,0,-2.09,B4
12,3.01,18723508,6222501.83,1330,1412820,278670,0,8034,6302,261,84,0,0,0,0.26,A4
12,3.04,19042082,6274162.11,437,1501985,260931,0,8371,7785,320,102,0,0,0,-2.89,C7
12,4.53,27506923,6069488.75,5531,2083059,396495,0,18678,19709,720,122,0,0,0,0.09,A5
12,2.76,16976953,6157763.15,4793,1924136,353834,0,17017,15732,757,135,0,0,0,-2.36,A3
12,2.86,17784546,6211856.79,303,2418635,455927,0,25548,30683,743,146,0,0,0,0.44,A2
12,2.20,14078175,6404993.18,1601,2299680,429638,0,25187,26430,857,169,0,0,0,0.61,D2
12,2.81,17015050,6053023.83,209,2833158,526089,0,35194,48653,750,164,0,0,0,-0.84,C8
12,2.30,14608174,6356907.75,1960,2723263,547870,0,40567,43246,987,208,0,0,0,2.36,F7
12,3.05,18476430,6049911.59,3912,3295061,590821,0,46536,75172,1022,199,0,0,0,-0.35,D7
12,1.06,6729128,6360234.40,4671,2899843,580280,0,45688,51898,1267,230,0,0,0,4.39,D8

E6F6G6F4F3F2C4C3G2E3
12,2.11,14692144,6969707.78,5551,301056,41501,0,248,72,286,21,0,0,0,-26.33,F5
12,6.49,43584624,6720836.39,8134,535938,109445,0,1225,364,506,31,0,0,0,25.89,G4
12,2.34,15864924,6774092.23,5360,636814,108089,0,1469,643,571,38,0,0,0,-24.57,D3
12,7.50,49953964,6663193.81,11676,1137443,291856,0,8330,3345,1285,52,0,0,0,24.85,D2
12,2.10,14080495,6692250.48,349,1000597,154704,0,3178,2733,595,57,0,0,0,-26.39,H3
12,3.12,20365114,6531466.97,1482,1410758,353936,0,12435,6287,1408,78,0,0,0,25.59,G3
12,0.95,6248088,6563117.65,5596,1146074,186895,0,5043,3975,891,90,0,0,0,-23.88,F1
12,1.47,9417600,6402175.39,848,1560432,379554,0,14372,8413,1466,99,0,0,0,24.93,E1
12,1.30,8369087,6457628.86,2721,1406998,249508,0,9521,7174,1104,112,0,0,0,-25.86,E2
12,1.52,9646420,6346328.95,1925,1727976,401385,0,16431,11328,1560,121,0,0,0,27.65,G5
12,0.54,3299830,6110796.30,1856,1515878,274903,0,11513,9045,1222,135,0,0,0,-25.34,D1
12,1.53,9505274,6208539.52,2042,1897337,438428,0,20046,14859,1698,141,0,0,0,26.67,D6
12,1.27,8023485,6337665.88,2680,1779286,322529,0,15753,14649,1329,162,0,0,0,-28.92,C6
12,2.56,15934024,6231530.70,2074,2157251,516024,0,28674,21619,1880,180,0,0,0,27.64,C5
12,0.89,5502546,6210548.53,3385,1968237,367238,0,20247,19452,1506,182,0,0,0,-27.33,B5
12,1.70,10263179,6030069.92,816,2361400,558371,0,34036,28097,1941,200,0,0,0,27.48,F7

F5F6D3G5H5F4E7C2E3C5G6H7D6C6B4B5C3B3A5F3F7C7D7C4B6A7D8A4A3B8
12,0.65,3601458,5506816.51,788,146892,30230,0,73,241,77,18,0,0,0,25.78,E6
12,0.36,2053937,5705380.56,753,146044,24315,0,96,306,79,23,0,0,0,-26.64,F8
